,trigram,frequency
16861,au_v_ʊ,2
16862,au_v_r,2
16863,au_t_t,2
16864,au_t_ʃ,2
16865,au_t_l,2
16866,au_t_ɛ,2
16867,au_t_eː,2
16868,au_t_b,2
16869,au_t_au,2
16870,au_ʃ_v,2
16871,au_ʃ_ʃ,2
16872,au_ʃ_øː,2
16873,au_ʃ_h,2
16874,au_ʃ_ɛ,2
16875,au_ʃ_eː,2
16876,au_ʃ_au,2
16877,au_s_yː,2
16878,a͜u_s_p,2
16879,au_r_ɛ,2
16880,au_p_ɔ,2
16881,au_oː_k,2
16882,au_n_h,2
16883,au_n_b,2
16884,au_m_z,2
16885,au_m_n,2
16886,au_m_l,2
16887,au_m_k,2
16888,au_m_ə,2
16889,au_m_au,2
16890,au_l_uː,2
16891,au_l_ɛ,2
16892,au_l_ə,2
16893,au_l_ai,2
16894,au_k_oː,2
16895,au_k_ai,2
16896,au_g_uː,2
16897,au_f_ʏ,2
16898,a͜u_f_d,2
16899,au_ɛ_r,2
16900,au_ə_v,2
16901,au_ə_au,2
16902,au_ə__p:_,2
16903,au_eː_b,2
16904,au_eː_ɐ,2
16905,a͜u_ç_n,2
16906,a͜u_ç__p:_,2
16907,a͜u_b_ə,2
16908,au_b_eː,2
16909,au_ɐ_z,2
16910,au_ɐ_n,2
16911,au_ɐ_m,2
16912,au_ɐ_g,2
16913,au_au_ç,2
16914,au_aː_n,2
16915,au_a_ɐ,2
16916,au__p:__ʊ,2
16917,au__p:__n,2
16918,ai_ʔ_aː,2
16919,ai_z_uː,2
16920,ai_z_au,2
16921,ai_yː_b,2
16922,ai_x_v,2
16923,ai_x_n,2
16924,ai_x_f,2
16925,ai_v_a,2
16926,ai_t_ɔi,2
16927,ai_t_ɛː,2
16928,ai_t_ç,2
16929,a͜i_ʃ_t,2
16930,ai_ʃ_øː,2
16931,ai_ʃ_l,2
16932,ai_ʃ_j,2
16933,ai_ʃ_ə,2
16934,a͜i_s_n,2
16935,a͜i_s_eː,2
16936,ai_r_oː,2
16937,ai_r_ɪ,2
16938,ai_r_iː,2
16939,ai_r_au,2
16940,a͜i_r_aː,2
16941,ai_p_v,2
16942,ai_oː_n,2
16943,ai_oː_l,2
16944,ai_ŋ_r,2
16945,ai_ŋ_aː,2
16946,a͜i_n_ʊ,2
16947,a͜i_n_g,2
16948,a͜i_n_ɐ,2
16949,a͜i_n_a,2
16950,ai_m_ɔ,2
16951,a͜i_l_v,2
16952,ai_l_uː,2
16953,a͜i_l_s,2
16954,ai_k_z,2
16955,ai_k_yː,2
16956,ai_k_ʊ,2
16957,ai_k_s,2
16958,ai_k_œ,2
16959,ai_k_g,2
16960,ai_k_f,2
16961,ai_k_ai,2
16962,ai_h_ɔ,2
16963,ai_h_ɛ,2
16964,ai_h_eː,2
16965,ai_g_uː,2
16966,ai_g_t,2
16967,ai_g_ɪ,2
16968,ai_f_ʏ,2
16969,ai_f_yː,2
16970,ai_f_b,2
16971,ai_ə_l,2
16972,ai_ə__p:_,2
16973,ai_eː_r,2
16974,ai_d_m,2
16975,ai_ç_p,2
16976,ai_b_iː,2
16977,ai_b_aː,2
16978,ai_ɐ_k,2
16979,ai_au_s,2
16980,ai_ai_ŋ,2
16981,ai_ai_g,2
16982,ai_aː_p,2
16983,ai_a_x,2
16984,ai_a_v,2
16985,ai_a_p,2
16986,ai_a_m,2
16987,ai__p:__v,2
16988,ai__p:__t,2
16989,ai__p:__oː,2
16990,ai__p:__ɪ,2
16991,ai__p:__d,2
16992,ai__p:__ai,2
16993,ai__p:__a,2
16994,ai__p:___p:_,2
16995,aː_z_j,2
16996,aː_v_n,2
16997,aː_t_ɛː,2
16998,aː_ʃ_ɛ,2
16999,aː_s_ʏ,2
17000,aː_s_iː,2
17001,aː_oː_ɐ,2
17002,aː_ŋ_t,2
17003,aː_n_œ,2
17004,aː_k_yː,2
17005,aː_k_p,2
17006,aː_k_iː,2
17007,aː_k_ɛː,2
17008,aː_j_s,2
17009,aː_iː_v,2
17010,aː_h_ʊ,2
17011,aː_f_uː,2
17012,aː_f_m,2
17013,aː_f_ɐ,2
17014,aː_ɛ_s,2
17015,aː_eː_t,2
17016,aː_eː_ʃ,2
17017,aː_eː_r,2
17018,aː_eː_ɪ,2
17019,aː_eː_ɛ,2
17020,aː_d_ɔi,2
17021,aː_b_ɔ,2
17022,aː_ɐ_ɔ,2
17023,aː_ɐ_ɛː,2
17024,aː_au_ʃ,2
17025,aː_au_m,2
17026,aː_au_ɪ,2
17027,aː_au_ɛ,2
17028,aː_au__p:_,2
17029,aː_ai_m,2
17030,aː_ai_d,2
17031,aː_aː_j,2
17032,aː__p:__ɔ,2
17033,a_z_yː,2
17034,a_z_ɛ,2
17035,a_z_aː,2
17036,a_z__p:_,2
17037,a_x_iː,2
17038,a_v_ʏ,2
17039,a_v_ɔ,2
17040,a_v_a,2
17041,a_t_ç,2
17042,a_ʃ_h,2
17043,a_ʃ_g,2
17044,a_s_uː,2
17045,a_r_ʊ,2
17046,a_r_ɛ,2
17047,a_r_a,2
17048,a_p_p,2
17049,a_p_øː,2
17050,a_p_m,2
17051,a_p_eː,2
17052,a_p_ç,2
17053,a_p_ɐ,2
17054,a_ŋ_ɔ,2
17055,a_ŋ_ai,2
17056,a_m_yː,2
17057,a_m_ɔ,2
17058,a_k_œ,2
17059,a_k_m,2
17060,a_k__p:_,2
17061,a_h_ɔi,2
17062,a_h_ɪ,2
17063,a_g_l,2
17064,a_g_ɪ,2
17065,a_f_ʃ,2
17066,a_b_ʊ,2
17067,a_b_au,2
17068,a_b_ai,2
17069,a_aː_z,2
17070,a_aː_m,2
17071,a_a_p,2
17072,a__p:__v,2
17073,a__p:__r,2
17074,a__p:__ɪ,2
17075,_p:__z_a͜i,2
17076,_p:__v_ʏ,2
17077,_p:__v_uː,2
17078,_p:__v_n,2
17079,_p:__ʊ_ɐ,2
17080,_p:__t_f,2
17081,_p:__t_d,2
17082,_p:__t_ai,2
17083,_p:__ʃ_ʊ,2
17084,_p:__ʃ_ɪ,2
17085,_p:__ʃ_iː,2
17086,_p:__ʃ_ɛ,2
17087,_p:__s_z,2
17088,_p:__s_t,2
17089,_p:__s_ʃ,2
17090,_p:__s_s,2
17091,_p:__s_g,2
17092,_p:__s_f,2
17093,_p:__s_b,2
17094,_p:__s_a,2
17095,_p:__s__p:_,2
17096,_p:__œ_f,2
17097,_p:__oː_uː,2
17098,_p:__oː_t,2
17099,_p:__oː_oː,2
17100,_p:__ŋ_v,2
17101,_p:__ŋ_aː,2
17102,_p:__n_z,2
17103,_p:__n_g,2
17104,_p:__n_ç,2
17105,_p:__m_œ,2
17106,_p:__l_ɪ,2
17107,_p:__l_ə,2
17108,_p:__l_eː,2
17109,_p:__k_t,2
17110,_p:__k_ɛ,2
17111,_p:__j_t,2
17112,_p:__j_oː,2
17113,_p:__j_ai,2
17114,_p:__ɪ_ʃ,2
17115,_p:__iː_m,2
17116,_p:__iː__p:_,2
17117,_p:__h_uː,2
17118,_p:__h_p,2
17119,_p:__h_œ,2
17120,_p:__f_s,2
17121,_p:__f_j,2
17122,_p:__f_ɛː,2
17123,_p:__ɛː_p,2
17124,_p:__ɛː_ɛː,2
17125,_p:__ɛ_s,2
17126,_p:__ə_k,2
17127,_p:__eː_l,2
17128,_p:__eː_j,2
17129,_p:__eː_f,2
17130,_p:__d_ə,2
17131,_p:__d_ai,2
17132,_p:__b_uː,2
17133,_p:__b_ɔ,2
17134,_p:__b_oː,2
17135,_p:__aː_v,2
17136,_p:__aː_s,2
17137,_p:__aː_k,2
17138,_p:__a_s,2
17139,_p:___p:__m,2
17140,_p:___p:__h,2
17141,_p:___p:__aː,2
17142,ʔ_eː_r,1
17143,ʔ_aː_x,1
17144,ʔ_aː_ʃ,1
17145,ʔ_aː_r,1
17146,ʔ_aː_p,1
17147,z_ʔ_aː,1
17148,z_ʏ_ŋ,1
17149,z_yː_m,1
17150,z_yː_k,1
17151,z_yː_ə,1
17152,z_yː__p:_,1
17153,z_v_k,1
17154,z_v_ə,1
17155,z_ʊ_t,1
17156,z_ʊ_g,1
17157,z_ʊ_f,1
17158,z_ʊ_d,1
17159,z_uː_s,1
17160,z_uː_n,1
17161,z_uː_ɪ,1
17162,z_uː_h,1
17163,z_uː_g,1
17164,z_uː_ɛ,1
17165,z_uː_d,1
17166,z_t_ʔ,1
17167,z_t_s,1
17168,z_t_h,1
17169,z_t_a,1
17170,z_ʃ_p,1
17171,z_s_ɐ,1
17172,z_p_uː,1
17173,z_p_t,1
17174,z_p_ʃ,1
17175,z_p__p:_,1
17176,z_ɔi_s,1
17177,z_ɔi_ə,1
17178,z_ɔi_aː,1
17179,z_ɔ_x,1
17180,z_ɔ_p,1
17181,z_œ_l,1
17182,z_oː_ʔ,1
17183,z_oː_ʏ,1
17184,z_oː_øː,1
17185,z_øː_ɐ,1
17186,z_m_t,1
17187,z_m_oː,1
17188,z_k_ʊ,1
17189,z_k_s,1
17190,z_k_p,1
17191,z_k__p:_,1
17192,z_j_ʃ,1
17193,z_iː_a͜u,1
17194,z_h_aː,1
17195,z_f_eː,1
17196,z_ɛː_m,1
17197,z_ɛ_r,1
17198,z_ç_oː,1
17199,z_b_a,1
17200,z_ɐ_oː,1
17201,z_ɐ_j,1
17202,z_au_ʊ,1
17203,z_au_r,1
17204,z_au_l,1
17205,z_ai_v,1
17206,z_ai_ʊ,1
17207,z_ai_ʃ,1
17208,z_ai_r,1
17209,z_ai_iː,1
17210,z_ai_h,1
17211,z_ai_aː,1
17212,z_ai_a,1
17213,z_aː_ʃ,1
17214,z_aː_ɔ,1
17215,z_aː_j,1
17216,z_aː_eː,1
17217,z_a_z,1
17218,z_a_v,1
17219,z_a_ʊ,1
17220,z_a_oː,1
17221,z_a_a,1
17222,z_a__p:_,1
17223,z__p:__d,1
17224,ʏ_z_oː,1
17225,ʏ_t_ɪ,1
17226,ʏ_ʃ_ɪ,1
17227,ʏ_ʃ_a,1
17228,ʏ_s_z,1
17229,ʏ_s_v,1
17230,ʏ_s_iː,1
17231,ʏ_s_h,1
17232,ʏ_s_f,1
17233,ʏ_s_ç,1
17234,ʏ_r_aː,1
17235,ʏ_p_ɪ,1
17236,ʏ_p_ɛ,1
17237,ʏ_ŋ_s,1
17238,ʏ_ŋ_ə,1
17239,ʏ_n_v,1
17240,ʏ_n_ɪ,1
17241,ʏ_p_ɪ,1
17242,ʏ_n_aː,1
17243,ʏ_m_ə,1
17244,ʏ_m_ɐ,1
17245,ʏ_l_yː,1
17246,ʏ_l_uː,1
17247,ʏ_l_ʃ,1
17248,ʏ_l_s,1
17249,ʏ_l_l,1
17250,ʏ_l_k,1
17251,ʏ_l_iː,1
17252,ʏ_l_ɛ,1
17253,ʏ_l__p:_,1
17254,ʏ_k_yː,1
17255,ʏ_k_x,1
17256,ʏ_k_j,1
17257,ʏ_k_ai,1
17258,ʏ_f_l,1
17259,ʏ_f_ɛ,1
17260,ʏ_f_eː,1
17261,ʏ_ç_p,1
17262,ʏ_ç_l,1
17263,ʏ_ç_d,1
17264,ʏ_ç_a,1
17265,ʏ_ɐ_ʃ,1
17266,yː_z_ʊ,1
17267,yː_z_ɔ,1
17268,yː_z_h,1
17269,yː_yː_b,1
17270,yː_v_ʏ,1
17271,yː_v_ʊ,1
17272,yː_v_oː,1
17273,yː_v_ɛː,1
17274,yː_v_a,1
17275,yː_ʊ_ŋ,1
17276,yː_t_z,1
17277,yː_t_v,1
17278,yː_t_ɔ,1
17279,yː_t_h,1
17280,yː_s_yː,1
17281,yː_p_n,1
17282,yː_s__p:_,1
17283,yː_r_ɔ,1
17284,yː_r_œ,1
17285,yː_r_aː,1
17286,yː_p_v,1
17287,yː_p_t,1
17288,yː_p_oː,1
17289,yː_p_n,1
17290,yː_p_m,1
17291,yː_p_l,1
17292,yː_p_j,1
17293,yː_r_œ,1
17294,yː_p_au,1
17295,yː_p_ai,1
17296,yː_p_aː,1
17297,yː_p__p:_,1
17298,yː_ɔ_f,1
17299,yː_oː_t,1
17300,yː_oː_f,1
17301,yː_n_z,1
17302,yː_n_uː,1
17303,yː_n_k,1
17304,yː_n_g,1
17305,yː_n_f,1
17306,yː_n__p:_,1
17307,yː_m_ʃ,1
17308,yː_m_ɔ,1
17309,yː_n_u,1
17310,yː_m_m,1
17311,yː_m_k,1
17312,yː_m_h,1
17313,yː_m_g,1
17314,yː_m_f,1
17315,yː_m_ai,1
17316,yː_l_x,1
17317,yː_l_p,1
17318,yː_l_ɔi,1
17319,yː_l_ɔ,1
17320,yː_l_ɛː,1
17321,yː_l_b,1
17322,yː_k_r,1
17323,yː_k_p,1
17324,yː_k_ɔ,1
17325,yː_k_oː,1
17326,yː_k_ai,1
17327,yː_h_ʏ,1
17328,yː_h_ʊ,1
17329,yː_h_øː,1
17330,yː_h_ɪ,1
17331,yː_h_iː,1
17332,yː_g_l,1
17333,yː_g_ɪ,1
17334,yː_g_a,1
17335,yː_f_yː,1
17336,yː_f_uː,1
17337,yː_f_r,1
17338,yː_f_ɔi,1
17339,yː_f_ɔ,1
17340,yː_ɛ_s,1
17341,yː_ɛ_n,1
17342,yː_ɛ_l,1
17343,yː_ə_v,1
17344,yː_ə_h,1
17345,yː_ə_d,1
17346,yː_ə_au,1
17347,yː_ə_ai,1
17348,yː_eː_f,1
17349,yː_eː_ɐ,1
17350,yː_d_r,1
17351,yː_b_uː,1
17352,yː_b_oː,1
17353,yː_b_a,1
17354,yː_ɐ_œ,1
17355,yː_ɐ_eː,1
17356,yː_ai_v,1
17357,yː_ai_oː,1
17358,yː_ai_ɪ,1
17359,yː_aː_m,1
17360,yː_ɛ_l,1
17361,yː_a_n,1
17362,yː_a_k,1
17363,yː__p:__z,1
17364,yː__p:__ʃ,1
17365,yː__p:__l,1
17366,yː__p:__ɪ,1
17367,x_z_ʏ,1
17368,x_ʏ_p,1
17369,x_x_s,1
17370,x_x_iː,1
17371,x_x_g,1
17372,x_x_ɛ,1
17373,x_x_eː,1
17374,x_x_b,1
17375,x_x_au,1
17376,x_x_aː,1
17377,x_v_ə,1
17378,x_ʊ_k,1
17379,x_ʊ_ɐ,1
17380,x_t_ʏ,1
17381,x_t_œ,1
17382,x_t_iː,1
17383,x_ʃ_z,1
17384,x_ʃ_ʏ,1
17385,x_ʃ_h,1
17386,x_ʃ_d,1
17387,x_ʃ_a͜u,1
17388,x_ʃ_aː,1
17389,x_s_z,1
17390,x_s_eː,1
17391,x_s_aː,1
17392,x_r_aː,1
17393,x_r_a,1
17394,x_p_z,1
17395,x_p_uː,1
17396,x_p_t,1
17397,x_p_eː,1
17398,x_ɔi_ç,1
17399,x_ɔ_r,1
17400,x_ɔ_p,1
17401,x_oː_z,1
17402,x_øː_r,1
17403,x_oː_r,1
17404,x_oː_g,1
17405,x_n_yː,1
17406,x_n_x,1
17407,x_n_ʊ,1
17408,x_n_s,1
17409,x_n_j,1
17410,x_m_s,1
17411,x_m_øː,1
17412,x_m_h,1
17413,x_m_g,1
17414,x_m_d,1
17415,x_m__p:_,1
17416,x_l_ɛː,1
17417,x_k_yː,1
17418,x_k_ɛː,1
17419,x_j_oː,1
17420,x_ɪ_t,1
17421,x_ɪ_ʃ,1
17422,x_ɪ_p,1
17423,x_ɪ_g,1
17424,x_iː_g,1
17425,x_iː_au,1
17426,x_iː_aː,1
17427,x_h_yː,1
17428,x_h_œ,1
17429,x_h_oː,1
17430,x_h_m,1
17431,x_g_ʏ,1
17432,x_g_yː,1
17433,x_g_m,1
17434,x_f_s,1
17435,x_f_œ,1
17436,x_f_m,1
17437,x_f_ɛː,1
17438,x_ɛː_v,1
17439,x_ɛ_t,1
17440,x_ɛ_ŋ,1
17441,x_ɛ_f,1
17442,x_ə_ɔ,1
17443,x_d_oː,1
17444,x_d_au,1
17445,x_b_ʔ,1
17446,x_ɐ_ʃ,1
17447,x_ɐ_s,1
17448,x_au_z,1
17449,x_au_l,1
17450,x_au_ai,1
17451,x_ai_s,1
17452,x_ai_l,1
17453,x_ai_ai,1
17454,x_aː_l,1
17455,x_aː_k,1
17456,x_aː_h,1
17457,x_aː_f,1
17458,x_aː_d,1
17459,x_a_t,1
17460,x_a_s,1
17461,x__p:__yː,1
17462,x__p:__x,1
17463,x__p:__ʊ,1
17464,x__p:__oː,1
17465,x__p:__l,1
17466,x__p:__g,1
17467,x__p:__ɛ,1
17468,x__p:__au,1
17469,x__p:__ai,1
17470,v_yː_f,1
17471,v_ʊ_ʃ,1
17472,v_uː_s,1
17473,v_uː_h,1
17474,v_uː_ɛː,1
17475,v_t_v,1
17476,v_t_r,1
17477,v_t_m,1
17478,v_t_k,1
17479,v_t_h,1
17480,v_t_au,1
17481,v_r_yː,1
17482,v_r_p,1
17483,v_r_œ,1
17484,v_r_oː,1
17485,v_p_oː,1
17486,v_œ_ʊ,1
17487,v_œ_ç,1
17488,v_oː_uː,1
17489,v_oː_ɔ,1
17490,v_oː_ŋ,1
17491,v_oː_ɐ,1
17492,v_ŋ_r,1
17493,v_n_yː,1
17494,v_n_ʊ,1
17495,v_n_ʃ,1
17496,v_n_l,1
17497,v_n_h,1
17498,v_n_ɛ,1
17499,v_n_ai,1
17500,v_n_aː,1
17501,v_m_t,1
17502,v_m_ʃ,1
17503,v_m_ɛ,1
17504,v_m_aː,1
17505,v_l_oː,1
17506,v_l_f,1
17507,v_l_eː,1
17508,v_l_au,1
17509,v_k_uː,1
17510,v_k_t,1
17511,v_k_p,1
17512,v_k_h,1
17513,v_k_f,1
17514,v_k_au,1
17515,v_k_aː,1
17516,v_k_a,1
17517,v_ɪ_v,1
17518,v_ɪ_b,1
17519,v_iː_œ,1
17520,v_iː_ɛː,1
17521,v_iː_ç,1
17522,v_g_ə,1
17523,v_ɛː_z,1
17524,v_ɛː_m,1
17525,v_ɛː_j,1
17526,v_ɛː_d,1
17527,v_ɛ_m,1
17528,v_ə_z,1
17529,v_ə_r,1
17530,v_ə_oː,1
17531,v_ə_j,1
17532,v_ə_ɪ,1
17533,v_ə_d,1
17534,v_ə__p:_,1
17535,v_eː_uː,1
17536,v_eː_ʃ,1
17537,v_eː_p,1
17538,v_eː_oː,1
17539,v_eː_a,1
17540,v_d_ɔ,1
17541,v_ɐ_z,1
17542,v_ɐ_uː,1
17543,v_ɐ_r,1
17544,v_ɐ_oː,1
17545,v_ɐ_k,1
17546,v_ɐ_d,1
17547,v_au__p:_,1
17548,v_a͜i_n,1
17549,v_a͜i_ɪ,1
17550,v_ai_iː,1
17551,v_ai_ɛː,1
17552,v_ai_ə,1
17553,v_aː_j,1
17554,v_aː_ɪ,1
17555,v_aː_au,1
17556,v_a_ʊ,1
17557,v_a_p,1
17558,v_a_m,1
17559,v_a_ai,1
17560,v_a_a,1
17561,v_a__p:_,1
17562,v__p:__f,1
17563,ʊ_z_t,1
17564,ʊ_z_oː,1
17565,ʊ_z_ɪ,1
17566,ʊ_z__p:_,1
17567,ʊ_x_yː,1
17568,ʊ_x_p,1
17569,ʊ_t_oː,1
17570,ʊ_t_n,1
17571,ʊ_t_l,1
17572,ʊ_t_j,1
17573,ʊ_t_ç,1
17574,ʊ_t_b,1
17575,ʊ_t_aː,1
17576,ʊ_ʃ_v,1
17577,ʊ_ʃ_ʊ,1
17578,ʊ_ʃ_ʃ,1
17579,ʊ_ʃ_s,1
17580,ʊ_ʃ_œ,1
17581,ʊ_ʃ_n,1
17582,ʊ_ʃ_l,1
17583,ʊ_ʃ_j,1
17584,ʊ_ʃ_iː,1
17585,ʊ_ʃ_f,1
17586,ʊ_ʃ_eː,1
17587,ʊ_ʃ_ɐ,1
17588,ʊ_ʃ_a͜u,1
17589,ʊ_ʃ_a,1
17590,ʊ_s_ʏ,1
17591,ʊ_s_ɛː,1
17592,ʊ_r_ə,1
17593,ʊ_r_eː,1
17594,ʊ_r_aː,1
17595,ʊ_p_v,1
17596,ʊ_p_ʊ,1
17597,ʊ_p_oː,1
17598,ʊ_p_iː,1
17599,ʊ_p_g,1
17600,ʊ_p_eː,1
17601,ʊ_ŋ_ŋ,1
17602,ʊ_n_yː,1
17603,ʊ_n_ʊ,1
17604,ʊ_n_oː,1
17605,ʊ_n_ŋ,1
17606,ʊ_n_n,1
17607,ʊ_n_aː,1
17608,ʊ_m_m,1
17609,ʊ_l_n,1
17610,ʊ_l_j,1
17611,ʊ_l_h,1
17612,ʊ_l_ɛ,1
17613,ʊ_l_ə,1
17614,ʊ_l_eː,1
17615,ʊ_l_ɐ,1
17616,ʊ_l_aː,1
17617,ʊ_l__p:_,1
17618,ʊ_k_r,1
17619,ʊ_k_j,1
17620,ʊ_g_m,1
17621,ʊ_g_l,1
17622,ʊ_f_z,1
17623,ʊ_f_r,1
17624,ʊ_f_k,1
17625,ʊ_f_j,1
17626,ʊ_f_g,1
17627,ʊ_f_ə,1
17628,ʊ_f_ç,1
17629,ʊ_d_yː,1
17630,ʊ_d_a,1
17631,uː_z_ʏ,1
17632,uː_z_ɐ,1
17633,uː_z_au,1
17634,uː_yː_v,1
17635,uː_yː_f,1
17636,uː_yː_d,1
17637,uː_x_t,1
17638,uː_x_r,1
17639,uː_x_m,1
17640,uː_v_r,1
17641,uː_v_ɔ,1
17642,uː_v_œ,1
17643,uː_v_n,1
17644,uː_v_h,1
17645,uː_ʊ_ŋ,1
17646,uː_uː_z,1
17647,uː_uː_ʊ,1
17648,uː_uː_s,1
17649,uː_ʃ_ʏ,1
17650,uː_ʃ_ʊ,1
17651,uː_ʃ_œ,1
17652,uː_ʃ_øː,1
17653,uː_ʃ_ɪ,1
17654,uː_ʃ_iː,1
17655,uː_s_p,1
17656,uː_s_eː,1
17657,uː_r_ɔi,1
17658,uː_r_oː,1
17659,uː_p_z,1
17660,uː_p_t,1
17661,uː_p_øː,1
17662,uː_p_k,1
17663,uː_p_h,1
17664,uː_p_aː,1
17665,uː_p__p:_,1
17666,uː_ɔi_s,1
17667,uː_ɔ_x,1
17668,uː_ɔ_s,1
17669,uː_oː_t,1
17670,uː_oː_k,1
17671,uː_oː_b,1
17672,uː_n_ʏ,1
17673,uː_n_øː,1
17674,uː_n_ɛː,1
17675,uː_n_ç,1
17676,uː_m_yː,1
17677,uː_m_œ,1
17678,uː_m_øː,1
17679,uː_m_a͜i,1
17680,uː_l_yː,1
17681,uː_l_s,1
17682,uː_l_r,1
17683,uː_l_p,1
17684,uː_l_ɔ,1
17685,uː_l_œ,1
17686,uː_l_n,1
17687,uː_l_m,1
17688,uː_l_k,1
17689,uː_l_j,1
17690,uː_l_d,1
17691,uː_iː_v,1
17692,uː_k_ʃ,1
17693,uː_k_eː,1
17694,uː_j_ʊ,1
17695,uː_ɪ_z,1
17696,uː_ɪ_ŋ,1
17697,uː_ɪ_k,1
17698,uː_iː_v,1
17699,uː_iː_t,1
17700,uː_iː_r,1
17701,uː_iː_d,1
17702,uː_g_ɔ,1
17703,uː_g_n,1
17704,uː_f_x,1
17705,uː_f_v,1
17706,uː_f_ʃ,1
17707,uː_f_ɔi,1
17708,uː_f_ɔ,1
17709,uː_f_œ,1
17710,uː_f_n,1
17711,uː_f_g,1
17712,uː_f_b,1
17713,uː_f__p:_,1
17714,uː_ɛː__p:_,1
17715,uː_ɛ_m,1
17716,uː_ɛ_l,1
17717,uː_ə_aː,1
17718,uː_eː_r,1
17719,uː_eː_n,1
17720,uː_eː_d,1
17721,uː_eː_b,1
17722,uː_d_yː,1
17723,uː_d_ɔi,1
17724,uː_d_m,1
17725,uː_d_d,1
17726,uː_b_ʏ,1
17727,uː_b_yː,1
17728,uː_b_uː,1
17729,uː_b_j,1
17730,uː_b_ɐ,1
17731,uː_ɐ_ʔ,1
17732,uː_ɐ_ɔ,1
17733,uː_au_z,1
17734,uː_au_g,1
17735,uː_ai_x,1
17736,uː_ai_t,1
17737,uː_ai_l,1
17738,uː_aː_r,1
17739,uː_aː_k,1
17740,uː_aː_j,1
17741,uː_aː__p:_,1
17742,uː_a_m,1
17743,uː_a_g,1
17744,uː__p:__v,1
17745,uː__p:__r,1
17746,uː__p:__n,1
17747,uː__p:__m,1
17748,uː__p:__ɪ,1
17749,uː__p:__g,1
17750,uː__p:__ɛ,1
17751,t_z_p,1
17752,t_z_øː,1
17753,t_z_ə,1
17754,t_ʏ_m,1
17755,t_ʏ_f,1
17756,t_ʏ_b,1
17757,t_yː_z,1
17758,t_yː_x,1
17759,t_yː_ʊ,1
17760,t_yː_ʃ,1
17761,t_yː_n,1
17762,t_yː_h,1
17763,t_yː_f,1
17764,t_yː_ə,1
17765,t_yː_eː,1
17766,t_yː_au,1
17767,t_x_ʊ,1
17768,t_x_p,1
17769,t_x_ɔi,1
17770,t_x_ɔ,1
17771,t_x_l,1
17772,t_v_uː,1
17773,t_v_m,1
17774,t_v_au,1
17775,t_uː_x,1
17776,t_uː_ai,1
17777,t_t_øː,1
17778,t_ʃ_ʃ,1
17779,t_ʃ_s,1
17780,t_ʃ_eː,1
17781,t_sich_z,1
17782,t_s_œ,1
17783,t_s_a͜i,1
17784,t_r_l,1
17785,t_p_yː,1
17786,t_p_uː,1
17787,t_p_s,1
17788,t_p_m,1
17789,t_p_k,1
17790,t_p_ə,1
17791,t_p_d,1
17792,t_p_ai,1
17793,t_ɔi_v,1
17794,t_ɔi_s,1
17795,t_ɔi_n,1
17796,t_ɔi_m,1
17797,t_ɔi_b,1
17798,t_œ_r,1
17799,t_œ_k,1
17800,t_œ_ɪ,1
17801,t_oː_x,1
17802,t_øː_v,1
17803,t_oː_ɔ,1
17804,t_øː_h,1
17805,t_oː_ɛ,1
17806,t_oː_au,1
17807,t_ŋ_v,1
17808,t_n_yː,1
17809,t_m_s,1
17810,t_m_g,1
17811,t_l_ʏ,1
17812,t_l_yː,1
17813,t_l_v,1
17814,t_l_uː,1
17815,t_l_ɛː,1
17816,t_l_d,1
17817,t_k_ʃ,1
17818,t_k_g,1
17819,t_k_f,1
17820,t_k__p:_,1
17821,t_j_v,1
17822,t_j_p,1
17823,t_j_ɔ,1
17824,t_j_f,1
17825,t_j_ə,1
17826,t_ɪ_b,1
17827,t_iː_ʃ,1
17828,t_iː_eː,1
17829,t_iː_d,1
17830,t_iː_ai,1
17831,t_iː__p:_,1
17832,t_h_ʏ,1
17833,t_h_a͜u,1
17834,t_h_a͜i,1
17835,t_g_yː,1
17836,t_g_œ,1
17837,t_f_ʃ,1
17838,t_f_j,1
17839,t_f_b,1
17840,t_ɛː_ʊ,1
17841,t_ɛː_ʃ,1
17842,t_ɛː_oː,1
17843,t_ɛː_m,1
17844,t_ɛː_j,1
17845,t_ɛː_ɪ,1
17846,t_ɛː_h,1
17847,t_ɛː_eː,1
17848,t_ɛː_d,1
17849,t_ɛ_d,1
17850,t_ɛ_b,1
17851,t_ə_ʏ,1
17852,t_ə_iː,1
17853,t_ə_a͜i,1
17854,t_eː_p,1
17855,t_eː_ai,1
17856,t_eː_aː,1
17857,t_d_a͜i,1
17858,t_ç_t,1
17859,t_ç_r,1
17860,t_ç_j,1
17861,t_ç_g,1
17862,t_ç_d,1
17863,t_b_k,1
17864,t_b_f,1
17865,t_b_a͜i,1
17866,t_ɐ_ɔi,1
17867,t_ɐ_œ,1
17868,t_au_v,1
17869,t_au_ɔ,1
17870,t_au_oː,1
17871,t_au_k,1
17872,t_au_ə,1
17873,t_au_eː,1
17874,t_a͜u_ç,1
17875,t_au_ɐ,1
17876,t_au_a,1
17877,t_ai_x,1
17878,t_ai_ʊ,1
17879,t_ai_s,1
17880,t_ai_p,1
17881,t_ai_œ,1
17882,t_ai_f,1
17883,t_ai_ɐ,1
17884,t_ai_ai,1
17885,t_ai_aː,1
17886,t_ai__p:_,1
17887,t_aː_v,1
17888,t_aː_ʃ,1
17889,t_aː_oː,1
17890,t_aː_ɛː,1
17891,t_aː_aː,1
17892,t_a_a,1
