,syllable,position,frequency_pos,frequency,pval_uniform
4773,f_ɪ_d_z,2,1,1,0.0
4774,f_ɪ_f,1,160,161,0.0
4775,f_ɪ_f,3,1,161,0.0
4776,f_ɪ_f_θ,1,27,27,0.6715392446185393
4777,f_ɪ_f_θ_s,1,2,2,0.0338673693563189
4778,f_ɪ_ɡ,1,6,6,0.5803236797915148
4779,f_ɪ_ɡ_z,1,2,2,0.0338673693563189
4780,f_ɪ_k,1,33,257,0.0
4781,f_ɪ_k,2,58,257,0.0
4782,f_ɪ_k,3,86,257,0.0
4783,f_ɪ_k,4,79,257,0.0
4784,f_ɪ_k,5,1,257,0.0
4785,f_ɪ_k,6,0,257,0.0
4786,f_ɪ_k_s,1,22,27,0.6715392446185393
4787,f_ɪ_k_s,2,3,27,0.6715392446185393
4788,f_ɪ_k_s,3,2,27,0.6715392446185393
4789,f_ɪ_k_s,4,0,27,0.6715392446185393
4790,f_ɪ_k_s,5,0,27,0.6715392446185393
4791,f_ɪ_k_s,6,0,27,0.6715392446185393
4792,f_ɪ_k_s_t,1,56,56,0.3086742160346345
4793,f_ɪ_k_s_t,2,0,56,0.3086742160346345
4794,f_ɪ_k_t,2,129,133,0.0
4795,f_ɪ_k_t,3,4,133,0.0
4796,f_ɪ_k_t,4,0,133,0.0
4797,f_ɪ_l,1,83,109,0.0
4798,f_ɪ_l,2,25,109,0.0
4799,f_ɪ_l,3,1,109,0.0
4800,f_ɪ_l_θ,1,6,6,0.5803236797915148
4801,f_ɪ_l_d,1,75,90,0.0726759847565118
4802,f_ɪ_l_d,2,15,90,0.0726759847565118
4803,f_ɪ_l_m,1,91,92,0.0617435453537975
4804,f_ɪ_l_m,2,0,92,0.0617435453537975
4805,f_ɪ_l_m,3,1,92,0.0617435453537975
4806,f_ɪ_l_m_d,1,5,5,0.4896358490926503
4807,f_ɪ_l_m_d,3,0,5,0.4896358490926503
4808,f_ɪ_l_m_z,1,30,30,0.6191322951917076
4809,f_ɪ_l_m_z,2,0,30,0.6191322951917076
4810,f_ɪ_l_m_z,3,0,30,0.6191322951917076
4811,f_ɪ_l_z,1,5,6,0.5803236797915148
4812,f_ɪ_l_z,2,1,6,0.5803236797915148
4813,f_ɪ_n,1,6,21,0.7965445414407768
4814,f_ɪ_n,2,12,21,0.7965445414407768
4815,f_ɪ_n,3,3,21,0.7965445414407768
4816,f_ɪ_n,4,0,21,0.7965445414407768
4817,f_ɪ_n,5,0,21,0.7965445414407768
4818,f_ɪ_n_ɲ,1,1,1,0.0
4819,f_ɪ_n_ɲ,2,0,1,0.0
4820,f_ɪ_n_z,1,5,9,0.7820044449462648
4821,f_ɪ_n_z,2,4,9,0.7820044449462648
4822,f_ɪ_n_z,3,0,9,0.7820044449462648
4823,f_ɪ_n_z,4,0,9,0.7820044449462648
4824,f_ɪ_s,1,6,360,0.0
4825,f_ɪ_s,2,348,360,0.0
4826,f_ɪ_s,3,6,360,0.0
4827,f_ɪ_s,4,0,360,0.0
4828,f_ɪ_s,5,0,360,0.0
4829,f_ɪ_s_t,1,18,29,0.6359951293669748
4830,f_ɪ_s_t,2,9,29,0.6359951293669748
4831,f_ɪ_s_t,3,2,29,0.6359951293669748
4832,f_ɪ_s_t,4,0,29,0.6359951293669748
4833,f_ɪ_s_t_s,1,8,10,0.8344113943730964
4834,f_ɪ_s_t_s,2,1,10,0.8344113943730964
4835,f_ɪ_s_t_s,3,1,10,0.8344113943730964
4836,f_ɪ_s_t_s,4,0,10,0.8344113943730964
4837,f_ɪ_t,1,79,228,0.0
4838,f_ɪ_t,2,65,228,0.0
4839,f_ɪ_t,3,84,228,0.0
4840,f_ɪ_t,4,0,228,0.0
4841,f_ɪ_t,5,0,228,0.0
4842,f_ɪ_t,8,0,228,0.0
4843,f_ɪ_t_s,1,14,115,0.0
4844,f_ɪ_t_s,2,47,115,0.0
4845,f_ɪ_t_s,3,54,115,0.0
4846,f_ɪ_t_s,4,0,115,0.0
4847,f_ɪ_z,1,0,10,0.8344113943730964
4848,f_ɪ_z,2,3,10,0.8344113943730964
4849,f_ɪ_z,3,0,10,0.8344113943730964
4850,f_ɪ_z,4,5,10,0.8344113943730964
4851,f_ɪ_z,5,1,10,0.8344113943730964
4852,f_ɪ_z,6,1,10,0.8344113943730964
4853,f_l̩,2,36,39,0.4886307438894163
4854,f_l̩,3,2,39,0.4886307438894163
4855,f_l̩,4,1,39,0.4886307438894163
4856,f_l̩_d,2,25,26,0.6903115090441662
4857,f_l̩_d,3,1,26,0.6903115090441662
4858,f_l̩_z,2,11,11,0.881819246751963
4859,f_l̩_z,3,0,11,0.881819246751963
4860,f_ɒ,1,9025,9042,0.0
4861,f_ɒ,2,13,9042,0.0
4862,f_ɒ,3,4,9042,0.0
4863,f_ɒ,4,0,9042,0.0
4864,f_ɒ_ɡ,1,9,9,0.7820044449462648
4865,f_ɒ_ɡ,2,0,9,0.7820044449462648
4866,f_ɒ_ɡ,3,0,9,0.7820044449462648
4867,f_ɒ_ɡ_z,1,1,1,0.0
4868,f_ɒ_ɡ_z,2,0,1,0.0
4869,f_ɒ_ɡ_z,3,0,1,0.0
4870,f_ɒ_k,1,7,7,0.6569991481240273
4871,f_ɒ_k,2,0,7,0.6569991481240273
4872,f_ɒ_k,3,0,7,0.6569991481240273
4873,f_ɒ_k_s,1,10,10,0.8344113943730964
4874,f_ɒ_k_s,2,0,10,0.8344113943730964
4875,f_ɒ_k_s,3,0,10,0.8344113943730964
4876,f_ɒ_n,1,4,6,0.5803236797915148
4877,f_ɒ_n,2,2,6,0.5803236797915148
4878,f_ɒ_n_d,1,27,27,0.6715392446185393
4879,f_ɒ_n_d,3,0,27,0.6715392446185393
4880,f_ɒ_n_t,1,1,1,0.0
4881,f_ɒ_s,1,9,9,0.7820044449462648
4882,f_ʊ,1,82,272,0.0
4883,f_ʊ,2,134,272,0.0
4884,f_ʊ,3,56,272,0.0
4885,f_ʊ,4,0,272,0.0
4886,f_ʊ_l,1,338,1266,0.0
4887,f_ʊ_l,2,573,1266,0.0
4888,f_ʊ_l,3,351,1266,0.0
4889,f_ʊ_l,4,4,1266,0.0
4890,f_ʊ_l_z,1,0,8,0.7234184599172108
4891,f_ʊ_l_z,2,6,8,0.7234184599172108
4892,f_ʊ_l_z,3,1,8,0.7234184599172108
4893,f_ʊ_l_z,4,1,8,0.7234184599172108
4894,f_ʊ_t,1,185,194,0.0
4895,f_ʊ_t,2,6,194,0.0
4896,f_ʊ_t,3,3,194,0.0
4897,f_ʊ_t,5,0,194,0.0
4898,f_ʊ_t,6,0,194,0.0
4899,f_ʌ,1,79,79,0.1375187311429886
4900,f_ʌ,2,0,79,0.1375187311429886
4901,f_ʌ_ŋ,1,9,9,0.7820044449462648
4902,f_ʌ_ŋ,2,0,9,0.7820044449462648
4903,f_ʌ_ŋ_k,1,107,112,0.0
4904,f_ʌ_ŋ_k,2,5,112,0.0
4905,f_ʌ_ŋ_k_t,1,0,1,0.0
4906,f_ʌ_ŋ_k_t,2,1,1,0.0
4907,f_ʌ_dʒ,1,1,1,0.0
4908,f_ʌ_k,1,12,12,0.9250992250719609
4909,f_ʌ_l,1,0,81,0.1250829341833433
4910,f_ʌ_l,2,0,81,0.1250829341833433
4911,f_ʌ_l,3,81,81,0.1250829341833433
4912,f_ʌ_m,1,8,8,0.7234184599172108
4913,f_ʌ_n,1,106,107,0.0
4914,f_ʌ_n,2,1,107,0.0
4915,f_ʌ_n_d,1,23,24,0.7301252296475932
4916,f_ʌ_n_d,2,1,24,0.7301252296475932
4917,f_ʌ_n_d,3,0,24,0.7301252296475932
4918,f_ʌ_n_d,6,0,24,0.7301252296475932
4919,f_ʌ_n_d_z,1,33,33,0.5717244428128412
4920,f_ʌ_n_d_z,2,0,33,0.5717244428128412
4921,f_ʌ_n_d_z,3,0,33,0.5717244428128412
4922,f_ʌ_n_d_z,6,0,33,0.5717244428128412
4923,f_ʌ_s,1,16,16,0.9318059948023432
4924,f_ʌ_s,2,0,16,0.9318059948023432
4925,f_ʌ_z,1,2,2,0.0338673693563189
4926,f_iː,1,585,611,0.0
4927,f_iː,2,23,611,0.0
4928,f_iː,3,3,611,0.0
4929,f_iː,4,0,611,0.0
4930,f_iː_d,1,55,55,0.3176367282312594
4931,f_iː_d,2,0,55,0.3176367282312594
4932,f_iː_d,3,0,55,0.3176367282312594
4933,f_iː_d_z,1,7,7,0.6569991481240273
4934,f_iː_d_z,2,0,7,0.6569991481240273
4935,f_iː_d_z,3,0,7,0.6569991481240273
4936,f_iː_l,1,375,375,0.0
4937,f_iː_l,2,0,375,0.0
4938,f_iː_l_d,1,131,151,0.0
4939,f_iː_l_d,2,10,151,0.0
4940,f_iː_l_d,3,10,151,0.0
4941,f_iː_l_d,4,0,151,0.0
4942,f_iː_l_d_z,1,64,71,0.1906257594600482
4943,f_iː_l_d_z,2,5,71,0.1906257594600482
4944,f_iː_l_d_z,3,2,71,0.1906257594600482
4945,f_iː_l_d_z,4,0,71,0.1906257594600482
4946,f_iː_l_z,1,51,51,0.3551946355832843
4947,f_iː_n,1,2,4,0.3786429146367648
4948,f_iː_n,2,2,4,0.3786429146367648
4949,f_iː_n_d,1,1,1,0.0
4950,f_iː_n_d,2,0,1,0.0
4951,f_iː_n_d_z,1,1,1,0.0
4952,f_iː_s_t,1,11,11,0.881819246751963
4953,f_iː_s_t,2,0,11,0.881819246751963
4954,f_iː_s_t,4,0,11,0.881819246751963
4955,f_iː_s_t_s,1,3,3,0.2355481345110688
4956,f_iː_s_t_s,2,0,3,0.2355481345110688
4957,f_iː_s_t_s,4,0,3,0.2355481345110688
4958,f_iː_t,1,234,264,0.0
4959,f_iː_t,2,30,264,0.0
4960,f_iː_t,3,0,264,0.0
4961,f_iː_t_s,1,2,5,0.4896358490926503
4962,f_iː_t_s,2,3,5,0.4896358490926503
4963,f_iː_z,1,19,19,0.846326651164806
4964,f_iː_z,3,0,19,0.846326651164806
4965,f_iː_z,4,0,19,0.846326651164806
4966,f_j_ʊə,1,47,51,0.3551946355832843
4967,f_j_ʊə,2,4,51,0.3551946355832843
4968,f_j_ʊə_ɜ˞,2,1,1,0.0
4969,f_j_ʊə_l,1,45,45,0.4174515300369579
4970,f_j_ʊə_l,2,0,45,0.4174515300369579
4971,f_j_ʊə_l,3,0,45,0.4174515300369579
4972,f_j_ʊə_l_z,1,16,16,0.9318059948023432
4973,f_j_ʊə_l_z,2,0,16,0.9318059948023432
4974,f_j_ʊ,2,18,22,0.7734052079675909
4975,f_j_ʊ,3,4,22,0.7734052079675909
4976,f_j_uː,1,877,966,0.0
4977,f_j_uː,2,89,966,0.0
4978,f_j_uː,3,0,966,0.0
4979,f_j_uː_dʒ,2,12,14,0.9982253065955268
4980,f_j_uː_dʒ,3,2,14,0.9982253065955268
4981,f_j_uː_d,1,1,1,0.0
4982,f_j_uː_d,2,0,1,0.0
4983,f_j_uː_d_z,1,1,1,0.0
4984,f_j_uː_d_z,2,0,1,0.0
4985,f_j_uː_ɡ,1,1,1,0.0
4986,f_j_uː_k_s,1,1,1,0.0
4987,f_j_uː_m,1,0,6,0.5803236797915148
4988,f_j_uː_m,2,6,6,0.5803236797915148
4989,f_j_uː_m_z,1,6,8,0.7234184599172108
4990,f_j_uː_m_z,2,2,8,0.7234184599172108
4991,f_j_uː_s,2,7,7,0.6569991481240273
4992,f_j_uː_t,2,4,4,0.3786429146367648
4993,f_j_uː_z,1,5,41,0.4637552621635807
4994,f_j_uː_z,2,36,41,0.4637552621635807
4995,f_j_uː_z_d,1,0,92,0.0617435453537975
4996,f_j_uː_z_d,2,92,92,0.0617435453537975
4997,f_l_ɑː_ʒ,3,2,2,0.0338673693563189
4998,f_l_ɑː_s_k,1,4,4,0.3786429146367648
4999,f_l_ɑː_s_k,2,0,4,0.3786429146367648
5000,f_l_ɑː_s_k,3,0,4,0.3786429146367648
5001,f_l_ɑː_s_k_s,1,1,1,0.0
5002,f_l_ɑː_s_k_s,2,0,1,0.0
5003,f_l_ɑː_s_k_s,3,0,1,0.0
5004,f_l_ɔː,1,40,41,0.4637552621635807
5005,f_l_ɔː,2,1,41,0.4637552621635807
5006,f_l_ɔː_ɜ˞,1,161,161,0.0
5007,f_l_ɔː_ɜ˞,2,0,161,0.0
5008,f_l_ɔː_ɜ˞,3,0,161,0.0
5009,f_l_ɔː_d,1,5,5,0.4896358490926503
5010,f_l_ɔː_n,1,1,1,0.0
5011,f_l_ɔː_z,1,17,17,0.9016509460184804
5012,f_l_ɔː_z,2,0,17,0.9016509460184804
5013,f_l_ɔː_z,3,0,17,0.9016509460184804
5014,f_l_eɪ,1,34,88,0.0838541174066989
5015,f_l_eɪ,2,53,88,0.0838541174066989
5016,f_l_eɪ,3,1,88,0.0838541174066989
5017,f_l_eɪ_k,1,2,2,0.0338673693563189
5018,f_l_eɪ_k,2,0,2,0.0338673693563189
5019,f_l_eɪ_k_s,1,5,9,0.7820044449462648
5020,f_l_eɪ_k_s,2,4,9,0.7820044449462648
5021,f_l_eɪ_m,1,15,15,0.9639078404721536
5022,f_l_eɪ_m,2,0,15,0.9639078404721536
5023,f_l_eɪ_m_d,1,0,1,0.0
5024,f_l_eɪ_m_d,2,1,1,0.0
5025,f_l_eɪ_m_z,1,11,11,0.881819246751963
5026,f_l_eɪ_m_z,2,0,11,0.881819246751963
5027,f_l_aɪ,1,96,103,0.0055663106465433
5028,f_l_aɪ,2,1,103,0.0055663106465433
5029,f_l_aɪ,3,6,103,0.0055663106465433
5030,f_l_aɪ,4,0,103,0.0055663106465433
5031,f_l_aɪ_t,1,58,58,0.2912195840865289
5032,f_l_aɪ_t,2,0,58,0.2912195840865289
5033,f_l_aɪ_t_s,1,13,13,0.9649129456753878
5034,f_l_aɪ_z,1,23,30,0.6191322951917076
5035,f_l_aɪ_z,2,0,30,0.6191322951917076
5036,f_l_aɪ_z,3,7,30,0.6191322951917076
5037,f_l_aɪ_z,4,0,30,0.6191322951917076
5038,f_l_ɜː,1,5,5,0.4896358490926503
5039,f_l_ɜː_t,1,1,1,0.0
5040,f_l_əʊ,1,88,96,0.0405741390867012
5041,f_l_əʊ,2,4,96,0.0405741390867012
5042,f_l_əʊ,3,4,96,0.0405741390867012
5043,f_l_əʊ_d,1,10,10,0.8344113943730964
5044,f_l_əʊ_d,3,0,10,0.8344113943730964
5045,f_l_əʊ_n,1,8,9,0.7820044449462648
5046,f_l_əʊ_n,2,1,9,0.7820044449462648
5047,f_l_əʊ_n,3,0,9,0.7820044449462648
5048,f_l_əʊ_t,1,17,20,0.8208130603464577
5049,f_l_əʊ_t,2,3,20,0.8208130603464577
5050,f_l_əʊ_t_s,1,2,2,0.0338673693563189
5051,f_l_əʊ_t_s,2,0,2,0.0338673693563189
5052,f_l_əʊ_z,1,8,8,0.7234184599172108
5053,f_l_əʊ_z,2,0,8,0.7234184599172108
5054,f_l_əʊ_z,3,0,8,0.7234184599172108
5055,f_l_aʊ,1,132,138,0.0
5056,f_l_aʊ,2,4,138,0.0
5057,f_l_aʊ,3,2,138,0.0
5058,f_l_aʊ,4,0,138,0.0
5059,f_l_aʊ_n,1,7,7,0.6569991481240273
5060,f_l_ɛə,1,3,3,0.2355481345110688
5061,f_l_ɛə_ɜ˞,1,5,5,0.4896358490926503
5062,f_l_ɛə_d,1,6,6,0.5803236797915148
5063,f_l_ɛə_z,1,1,1,0.0
5064,f_l_ʊə_n,2,14,14,0.9982253065955268
5065,f_l_ʊə_n_s,2,94,94,0.0510462304978374
5066,f_l_ʊə_n_s_t,2,20,20,0.8208130603464577
5067,f_l_ʊə_n_t,2,8,8,0.7234184599172108
5068,f_l_ʊə_n_t_s,2,1,1,0.0
5069,f_l_ʊə_s,3,4,4,0.3786429146367648
5070,f_l_ə,1,1,4,0.3786429146367648
5071,f_l_ə,2,3,4,0.3786429146367648
5072,f_l_ɛ,1,5,5,0.4896358490926503
5073,f_l_ɛ_ʃ,1,53,54,0.3267636993380933
5074,f_l_ɛ_ʃ,2,1,54,0.3267636993380933
5075,f_l_ɛ_dʒ,1,2,2,0.0338673693563189
5076,f_l_ɛ_dʒ_d,1,1,1,0.0
5077,f_l_ɛ_dʒ_d,2,0,1,0.0
5078,f_l_ɛ_dʒ_d,3,0,1,0.0
5079,f_l_ɛ_d,1,15,15,0.9639078404721536
5080,f_l_ɛ_ɡ,1,1,1,0.0
5081,f_l_ɛ_k,1,23,106,0.0
5082,f_l_ɛ_k,2,83,106,0.0
5083,f_l_ɛ_k,3,0,106,0.0
5084,f_l_ɛ_k,5,0,106,0.0
5085,f_l_ɛ_k_s,1,2,8,0.7234184599172108
5086,f_l_ɛ_k_s,2,6,8,0.7234184599172108
5087,f_l_ɛ_k_s,3,0,8,0.7234184599172108
5088,f_l_ɛ_k_s,5,0,8,0.7234184599172108
5089,f_l_ɛ_k_t,1,0,24,0.7301252296475932
5090,f_l_ɛ_k_t,2,24,24,0.7301252296475932
5091,f_l_ɛ_k_t,3,0,24,0.7301252296475932
5092,f_l_ɛ_k_t_s,2,13,13,0.9649129456753878
5093,f_l_ɛ_k_t_s,3,0,13,0.9649129456753878
5094,f_l_ɛ_m,1,1,1,0.0
5095,f_l_ɪ,1,27,151,0.0
5096,f_l_ɪ,2,101,151,0.0
5097,f_l_ɪ,3,23,151,0.0
5098,f_l_ɪ_ŋ,1,5,19,0.846326651164806
5099,f_l_ɪ_ŋ,2,14,19,0.846326651164806
5100,f_l_ɪ_ŋ,3,0,19,0.846326651164806
5101,f_l_ɪ_k,1,3,17,0.9016509460184804
5102,f_l_ɪ_k,2,14,17,0.9016509460184804
5103,f_l_ɪ_k_s,1,1,1,0.0
5104,f_l_ɪ_k_s,2,0,1,0.0
5105,f_l_ɪ_k_t,1,5,55,0.3176367282312594
5106,f_l_ɪ_k_t,2,50,55,0.3176367282312594
5107,f_l_ɪ_k_t_s,2,11,11,0.881819246751963
5108,f_l_ɪ_m,1,4,4,0.3786429146367648
5109,f_l_ɪ_n,1,2,2,0.0338673693563189
5110,f_l_ɪ_n,2,0,2,0.0338673693563189
5111,f_l_ɪ_n_ɲ_t,1,5,5,0.4896358490926503
5112,f_l_ɪ_n_t,1,12,12,0.9250992250719609
5113,f_l_ɪ_n_t,2,0,12,0.9250992250719609
5114,f_l_ɪ_n_t_s,1,1,1,0.0
5115,f_l_ɪ_n_t_s,2,0,1,0.0
5116,f_l_ɪ_p,1,1,1,0.0
5117,f_l_ɪ_p_t,1,5,5,0.4896358490926503
5118,f_l_ɪ_t,1,0,10,0.8344113943730964
5119,f_l_ɪ_t,2,10,10,0.8344113943730964
5120,f_l_ɪ_t_s,1,0,5,0.4896358490926503
5121,f_l_ɪ_t_s,2,5,5,0.4896358490926503
5122,f_l_ɒ,1,18,18,0.8732200097732894
5123,f_l_ɒ,3,0,18,0.8732200097732894
5124,f_l_ɒ_k,1,7,7,0.6569991481240273
5125,f_l_ɒ_k_s,1,4,4,0.3786429146367648
5126,f_l_ɒ_p,1,1,1,0.0
5127,f_l_ɒ_p,2,0,1,0.0
5128,f_l_ɒ_p,3,0,1,0.0
5129,f_l_ɒ_p_t,1,5,5,0.4896358490926503
5130,f_l_ɒ_s,1,1,1,0.0
5131,f_l_ɒ_s,3,0,1,0.0
5132,f_l_ɒ_t,1,1,1,0.0
5133,f_l_ʊ,2,14,14,0.9982253065955268
5134,f_l_ʌ,1,64,64,0.2422549042414513
5135,f_l_ʌ,2,0,64,0.2422549042414513
5136,f_l_ʌ,3,0,64,0.2422549042414513
5137,f_l_ʌ_ŋ,1,20,21,0.7965445414407768
5138,f_l_ʌ_ŋ,2,1,21,0.7965445414407768
5139,f_l_ʌ_ʃ,1,9,9,0.7820044449462648
5140,f_l_ʌ_ʃ,2,0,9,0.7820044449462648
5141,f_l_ʌ_ʃ,3,0,9,0.7820044449462648
5142,f_l_ʌ_ʃ_t,1,16,16,0.9318059948023432
5143,f_l_ʌ_d,1,15,15,0.9639078404721536
5144,f_l_ʌ_d_z,1,5,5,0.4896358490926503
5145,f_l_ʌ_f,1,1,1,0.0
5146,f_l_ʌ_k,1,9,9,0.7820044449462648
5147,f_l_ʌ_k,2,0,9,0.7820044449462648
5148,f_l_ʌ_k_s,1,3,6,0.5803236797915148
5149,f_l_ʌ_k_s,2,3,6,0.5803236797915148
5150,f_l_iː,1,16,16,0.9318059948023432
5151,f_l_iː_s,1,1,1,0.0
5152,f_l_iː_t,1,14,14,0.9982253065955268
5153,f_l_iː_t_s,1,1,1,0.0
5154,f_l_iː_z,1,3,3,0.2355481345110688
5155,f_l_uː,1,56,56,0.3086742160346345
5156,f_l_uː,3,0,56,0.3086742160346345
5157,f_l_uː_k,1,2,2,0.0338673693563189
5158,f_l_uː_t,1,2,2,0.0338673693563189
5159,f_l_uː_t,2,0,2,0.0338673693563189
5160,f_l_uː_t_s,1,1,1,0.0
5161,f_l_uː_t_s,2,0,1,0.0
5162,f_l_æ,1,56,58,0.2912195840865289
5163,f_l_æ,2,2,58,0.2912195840865289
5164,f_l_æ,3,0,58,0.2912195840865289
5165,f_l_æ_ŋ,1,1,1,0.0
5166,f_l_æ_ŋ,2,0,1,0.0
5167,f_l_æ_ŋ_k,1,6,6,0.5803236797915148
5168,f_l_æ_ŋ_k,2,0,6,0.5803236797915148
5169,f_l_æ_ŋ_k_s,1,5,5,0.4896358490926503
5170,f_l_æ_ŋ_k_s,2,0,5,0.4896358490926503
5171,f_l_æ_ŋ_k_t,1,5,5,0.4896358490926503
5172,f_l_æ_ŋ_k_t,2,0,5,0.4896358490926503
5173,f_l_æ_ʃ,1,27,27,0.6715392446185393
5174,f_l_æ_ʃ,2,0,27,0.6715392446185393
5175,f_l_æ_ʃ,3,0,27,0.6715392446185393
5176,f_l_æ_ʃ_t,1,15,15,0.9639078404721536
5177,f_l_æ_ɡ,1,22,22,0.7734052079675909
5178,f_l_æ_ɡ,2,0,22,0.7734052079675909
5179,f_l_æ_ɡ,3,0,22,0.7734052079675909
5180,f_l_æ_ɡ_z,1,7,7,0.6569991481240273
5181,f_l_æ_ɡ_z,2,0,7,0.6569991481240273
5182,f_l_æ_ɡ_z,3,0,7,0.6569991481240273
5183,f_l_æ_k,1,3,3,0.2355481345110688
5184,f_l_æ_k_s,1,2,2,0.0338673693563189
5185,f_l_æ_m,1,3,3,0.2355481345110688
5186,f_l_æ_n,1,1,1,0.0
5187,f_l_æ_n_dʒ,1,1,1,0.0
5188,f_l_æ_p,1,4,4,0.3786429146367648
5189,f_l_æ_p_s,1,3,3,0.2355481345110688
5190,f_l_æ_p_t,1,5,5,0.4896358490926503
5191,f_l_æ_t,1,120,120,0.0
5192,f_l_æ_t,2,0,120,0.0
5193,f_l_æ_t,3,0,120,0.0
5194,f_l_æ_t_s,1,22,23,0.7512946359146896
5195,f_l_æ_t_s,2,1,23,0.7512946359146896
5196,f_l_æ_t_s,3,0,23,0.7512946359146896
5197,f_ɑ̃ː_ŋ,2,1,1,0.0
5198,f_ɻ_ɑː_n,1,22,22,0.7734052079675909
5199,f_ɻ_ɑː_n_s,1,99,99,0.0252681323776453
5200,f_ɻ_ɔː,1,2,2,0.0338673693563189
5201,f_ɻ_ɔː,2,0,2,0.0338673693563189
5202,f_ɻ_ɔː_d,1,7,7,0.6569991481240273
5203,f_ɻ_ɔː_d,2,0,7,0.6569991481240273
5204,f_ɻ_ɔː_d_z,1,1,1,0.0
5205,f_ɻ_ɔː_d_z,2,0,1,0.0
5206,f_ɻ_ɔː_t,1,3,3,0.2355481345110688
5207,f_ɻ_eɪ,1,27,27,0.6715392446185393
5208,f_ɻ_eɪ,2,0,27,0.6715392446185393
5209,f_ɻ_eɪ,3,0,27,0.6715392446185393
5210,f_ɻ_eɪ,6,0,27,0.6715392446185393
5211,f_ɻ_eɪ_d,1,0,112,0.0
5212,f_ɻ_eɪ_d,2,112,112,0.0
5213,f_ɻ_eɪ_l,1,11,11,0.881819246751963
5214,f_ɻ_eɪ_l,2,0,11,0.881819246751963
5215,f_ɻ_eɪ_m,1,48,48,0.3853496843671471
5216,f_ɻ_eɪ_m,2,0,48,0.3853496843671471
5217,f_ɻ_eɪ_m,3,0,48,0.3853496843671471
5218,f_ɻ_eɪ_m_d,1,10,10,0.8344113943730964
5219,f_ɻ_eɪ_m_z,1,8,8,0.7234184599172108
5220,f_ɻ_eɪ_m_z,2,0,8,0.7234184599172108
5221,f_ɻ_eɪ_m_z,3,0,8,0.7234184599172108
5222,f_ɻ_eɪ_n,2,5,5,0.4896358490926503
5223,f_ɻ_eɪ_n_d,2,5,5,0.4896358490926503
5224,f_ɻ_eɪ_t,1,6,6,0.5803236797915148
5225,f_ɻ_eɪ_z,1,34,34,0.5568754007380342
5226,f_ɻ_eɪ_z,2,0,34,0.5568754007380342
5227,f_ɻ_eɪ_z,3,0,34,0.5568754007380342
5228,f_ɻ_eɪ_z,6,0,34,0.5568754007380342
5229,f_ɻ_aɪ,1,119,119,0.0
5230,f_ɻ_aɪ,2,0,119,0.0
5231,f_ɻ_aɪ_d,1,10,10,0.8344113943730964
5232,f_ɻ_aɪ_d,2,0,10,0.8344113943730964
5233,f_ɻ_aɪ_t,1,37,37,0.5148160511763513
5234,f_ɻ_aɪ_t,2,0,37,0.5148160511763513
5235,f_ɻ_aɪ_z,1,1,1,0.0
5236,f_ɻ_aɪ_z,2,0,1,0.0
5237,f_ɻ_ɔɪ,1,5,5,0.4896358490926503
5238,f_ɻ_ɔɪ_d,1,9,9,0.7820044449462648
5239,f_ɻ_əʊ,1,31,35,0.5424568268591953
5240,f_ɻ_əʊ,2,4,35,0.5424568268591953
5241,f_ɻ_əʊ,3,0,35,0.5424568268591953
5242,f_ɻ_əʊ,4,0,35,0.5424568268591953
5243,f_ɻ_əʊ_z,1,4,4,0.3786429146367648
5244,f_ɻ_əʊ_z,2,0,4,0.3786429146367648
5245,f_ɻ_aʊ,1,9,9,0.7820044449462648
5246,f_ɻ_aʊ_n,1,5,5,0.4896358490926503
5247,f_ɻ_aʊ_n_d,1,10,10,0.8344113943730964
5248,f_ɻ_aʊ_n_z,1,2,2,0.0338673693563189
5249,f_ɻ_ə,1,8,16,0.9318059948023432
5250,f_ɻ_ə,2,8,16,0.9318059948023432
5251,f_ɻ_ə,3,0,16,0.9318059948023432
5252,f_ɻ_ə,4,0,16,0.9318059948023432
5253,f_ɻ_ə_n,2,63,63,0.250088231005581
5254,f_ɻ_ə_n_s,2,139,151,0.0
5255,f_ɻ_ə_n_s,3,12,151,0.0
5256,f_ɻ_ə_n_s,4,0,151,0.0
5257,f_ɻ_ə_n_t,2,415,430,0.0
5258,f_ɻ_ə_n_t,3,15,430,0.0
5259,f_ɻ_ɛ,1,8,16,0.9318059948023432
5260,f_ɻ_ɛ,2,5,16,0.9318059948023432
5261,f_ɻ_ɛ,3,3,16,0.9318059948023432
5262,f_ɻ_ɛ_ʃ,1,86,98,0.030317982547372
5263,f_ɻ_ɛ_ʃ,2,12,98,0.030317982547372
5264,f_ɻ_ɛ_ʃ_t,2,5,5,0.4896358490926503
5265,f_ɻ_ɛ_n,1,11,11,0.881819246751963
5266,f_ɻ_ɛ_n,2,0,11,0.881819246751963
5267,f_ɻ_ɛ_n_ɲ,1,158,158,0.0
5268,f_ɻ_ɛ_n_d,1,259,269,0.0
5269,f_ɻ_ɛ_n_d,2,10,269,0.0
5270,f_ɻ_ɛ_n_d,3,0,269,0.0
5271,f_ɻ_ɛ_n_d_z,1,205,208,0.0
5272,f_ɻ_ɛ_n_d_z,2,3,208,0.0
5273,f_ɻ_ɛ_n_d_z,3,0,208,0.0
5274,f_ɻ_ɛ_s,1,2,2,0.0338673693563189
5275,f_ɻ_ɛ_s,2,0,2,0.0338673693563189
5276,f_ɻ_ɛ_t,1,4,4,0.3786429146367648
